109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/common.js HTTP/2.0" 200 1845 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/dataPost.js HTTP/2.0" 200 2915 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/bootstrap.js HTTP/2.0" 200 460 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_PageCache/js/form-key-provider.js HTTP/2.0" 200 2716 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Translation/js/mage-translation-dictionary.js HTTP/2.0" 200 213 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Theme/js/theme.js HTTP/2.0" 200 648 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/requirejs/domReady.js HTTP/2.0" 200 4136 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/template.js HTTP/2.0" 200 1970 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Ui/js/modal/confirm.js HTTP/2.0" 200 2589 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/jquery/ui-modules/widget.js HTTP/2.0" 200 20224 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
